word,source
negotiate,26考研英语一考试大纲-115-L-2-negotiate
neighbor,26考研英语一考试大纲-115-L-3-neighbo(u)r
neighbour,26考研英语一考试大纲-115-L-3-neighbo(u)r
neighborhood,26考研英语一考试大纲-115-L-4-neighbo(u)rhood
neighbourhood,26考研英语一考试大纲-115-L-4-neighbo(u)rhood
neither,26考研英语一考试大纲-115-L-5-neither
nephew,26考研英语一考试大纲-115-L-6-nephew
nerve,26考研英语一考试大纲-115-L-7-nerve
nervous,26考研英语一考试大纲-115-L-8-nervous
nest,26考研英语一考试大纲-115-L-9-nest
net,26考研英语一考试大纲-115-L-10-net
network,26考研英语一考试大纲-115-L-11-network
neutral,26考研英语一考试大纲-115-L-12-neutral
never,26考研英语一考试大纲-115-L-13-never
nevertheless,26考研英语一考试大纲-115-L-14-nevertheless
new,26考研英语一考试大纲-115-L-15-new
news,26考研英语一考试大纲-115-L-16-news
newspaper,26考研英语一考试大纲-115-L-17-newspaper
next,26考研英语一考试大纲-115-L-18-next
nice,26考研英语一考试大纲-115-L-19-nice
nickel,26考研英语一考试大纲-115-L-20-nickel
nickname,26考研英语一考试大纲-115-L-21-nickname
niece,26考研英语一考试大纲-115-L-22-niece
night,26考研英语一考试大纲-115-L-23-night
nightmare,26考研英语一考试大纲-115-R-1-nightmare
nine,26考研英语一考试大纲-115-R-2-nine
nineteen,26考研英语一考试大纲-115-R-3-nineteen
ninety,26考研英语一考试大纲-115-R-4-ninety
nitrogen,26考研英语一考试大纲-115-R-5-nitrogen
no,26考研英语一考试大纲-115-R-6-no
noble,26考研英语一考试大纲-115-R-7-noble
nobody,26考研英语一考试大纲-115-R-8-nobody
nod,26考研英语一考试大纲-115-R-9-nod
noise,26考研英语一考试大纲-115-R-10-noise
noisy,26考研英语一考试大纲-115-R-11-noisy
nominal,26考研英语一考试大纲-115-R-12-nominal
nominate,26考研英语一考试大纲-115-R-13-nominate
none,26考研英语一考试大纲-115-R-14-none
nonetheless,26考研英语一考试大纲-115-R-15-nonetheless
nonsense,26考研英语一考试大纲-115-R-16-nonsense
noodle,26考研英语一考试大纲-115-R-17-noodle
noon,26考研英语一考试大纲-115-R-18-noon
nor,26考研英语一考试大纲-115-R-19-nor
norm,26考研英语一考试大纲-115-R-20-norm
normal,26考研英语一考试大纲-115-R-21-normal
normalisation,26考研英语一考试大纲-115-R-22-normalisation / -zation
north,26考研英语一考试大纲-115-R-23-north
northeast,26考研英语一考试大纲-116-L-1-northeast
northern,26考研英语一考试大纲-116-L-2-northern
northwest,26考研英语一考试大纲-116-L-3-northwest
nose,26考研英语一考试大纲-116-L-4-nose
nostalgic,26考研英语一考试大纲-116-L-5-nostalgic
not,26考研英语一考试大纲-116-L-6-not
notable,26考研英语一考试大纲-116-L-7-notable
note,26考研英语一考试大纲-116-L-8-note
notebook,26考研英语一考试大纲-116-L-9-notebook
nothing,26考研英语一考试大纲-116-L-10-nothing
notice,26考研英语一考试大纲-116-L-11-notice
notify,26考研英语一考试大纲-116-L-12-notify
notion,26考研英语一考试大纲-116-L-13-notion
notorious,26考研英语一考试大纲-116-L-14-notorious
notwithstanding,26考研英语一考试大纲-116-L-15-notwithstanding
noun,26考研英语一考试大纲-116-L-16-noun
nourish,26考研英语一考试大纲-116-L-17-nourish
novel,26考研英语一考试大纲-116-L-18-novel
novelty,26考研英语一考试大纲-116-L-19-novelty
November,26考研英语一考试大纲-116-L-20-November
now,26考研英语一考试大纲-116-L-21-now
nowadays,26考研英语一考试大纲-116-L-22-nowadays
nowhere,26考研英语一考试大纲-116-L-23-nowhere
nuclear,26考研英语一考试大纲-116-R-1-nuclear
nucleus,26考研英语一考试大纲-116-R-2-nucleus
nuisance,26考研英语一考试大纲-116-R-3-nuisance
numb,26考研英语一考试大纲-116-R-4-numb
number,26考研英语一考试大纲-116-R-5-number
numerical,26考研英语一考试大纲-116-R-6-numerical
numerous,26考研英语一考试大纲-116-R-7-numerous
nurse,26考研英语一考试大纲-116-R-8-nurse
nursery,26考研英语一考试大纲-116-R-9-nursery
nurture,26考研英语一考试大纲-116-R-10-nurture
nut,26考研英语一考试大纲-116-R-11-nut
nutrition,26考研英语一考试大纲-116-R-12-nutrition
nylon,26考研英语一考试大纲-116-R-13-nylon
oak,26考研英语一考试大纲-116-R-14-oak
oar,26考研英语一考试大纲-116-R-15-oar
oath,26考研英语一考试大纲-116-R-16-oath
obedience,26考研英语一考试大纲-116-R-17-obedience
obedient,26考研英语一考试大纲-116-R-18-obedient
obesity,26考研英语一考试大纲-116-R-19-obesity
obey,26考研英语一考试大纲-116-R-20-obey
object,26考研英语一考试大纲-116-R-21-object
objection,26考研英语一考试大纲-116-R-22-objection
objective,26考研英语一考试大纲-116-R-23-objective
obligation,26考研英语一考试大纲-117-L-1-obligation
oblige,26考研英语一考试大纲-117-L-2-oblige
obscure,26考研英语一考试大纲-117-L-3-obscure
observation,26考研英语一考试大纲-117-L-4-observation
observe,26考研英语一考试大纲-117-L-5-observe
obsession,26考研英语一考试大纲-117-L-6-obsession
obsolete,26考研英语一考试大纲-117-L-7-obsolete
obstacle,26考研英语一考试大纲-117-L-8-obstacle
obstruct,26考研英语一考试大纲-117-L-9-obstruct
obstruction,26考研英语一考试大纲-117-L-10-obstruction
obtain,26考研英语一考试大纲-117-L-11-obtain
obvious,26考研英语一考试大纲-117-L-12-obvious
occasion,26考研英语一考试大纲-117-L-13-occasion
occasional,26考研英语一考试大纲-117-L-14-occasional
occupation,26考研英语一考试大纲-117-L-15-occupation
occupy,26考研英语一考试大纲-117-L-16-occupy
occur,26考研英语一考试大纲-117-L-17-occur
occurrence,26考研英语一考试大纲-117-L-18-occurrence
ocean,26考研英语一考试大纲-117-L-19-ocean
October,26考研英语一考试大纲-117-L-21-October
odd,26考研英语一考试大纲-117-L-22-odd
odds,26考研英语一考试大纲-117-L-23-odds
odor,26考研英语一考试大纲-117-R-1-odo(u)r
odour,26考研英语一考试大纲-117-R-1-odo(u)r
of,26考研英语一考试大纲-117-R-2-of
off,26考研英语一考试大纲-117-R-3-off
offend,26考研英语一考试大纲-117-R-4-offend
offensive,26考研英语一考试大纲-117-R-5-offensive
offer,26考研英语一考试大纲-117-R-6-offer
office,26考研英语一考试大纲-117-R-7-office
officer,26考研英语一考试大纲-117-R-8-officer
official,26考研英语一考试大纲-117-R-9-official
offset,26考研英语一考试大纲-117-R-10-offset
offspring,26考研英语一考试大纲-117-R-11-offspring
often,26考研英语一考试大纲-117-R-12-often / oftentimes
oftentimes,26考研英语一考试大纲-117-R-12-often / oftentimes
oil,26考研英语一考试大纲-117-R-13-oil
okay,26考研英语一考试大纲-117-R-14-okay / OK
OK,26考研英语一考试大纲-117-R-14-okay / OK
old,26考研英语一考试大纲-117-R-15-old
omit,26考研英语一考试大纲-117-R-16-omit
on,26考研英语一考试大纲-117-R-17-on
once,26考研英语一考试大纲-117-R-18-once
one,26考研英语一考试大纲-117-R-19-one
oneself,26考研英语一考试大纲-117-R-20-oneself
onion,26考研英语一考试大纲-117-R-21-onion
only,26考研英语一考试大纲-117-R-22-only
onto,26考研英语一考试大纲-117-R-23-onto
opaque,26考研英语一考试大纲-118-L-1-opaque
open,26考研英语一考试大纲-118-L-2-open
opening,26考研英语一考试大纲-118-L-3-opening
opera,26考研英语一考试大纲-118-L-4-opera
operate,26考研英语一考试大纲-118-L-5-operate
operation,26考研英语一考试大纲-118-L-6-operation
operational,26考研英语一考试大纲-118-L-7-operational
operator,26考研英语一考试大纲-118-L-8-operator
opinion,26考研英语一考试大纲-118-L-9-opinion
opponent,26考研英语一考试大纲-118-L-10-opponent
opportunity,26考研英语一考试大纲-118-L-11-opportunity
oppose,26考研英语一考试大纲-118-L-12-oppose
opposite,26考研英语一考试大纲-118-L-13-opposite
oppress,26考研英语一考试大纲-118-L-14-oppress
opt,26考研英语一考试大纲-118-L-15-opt
optical,26考研英语一考试大纲-118-L-16-optical
optimistic,26考研英语一考试大纲-118-L-17-optimistic
optimum,26考研英语一考试大纲-118-L-18-optimum
option,26考研英语一考试大纲-118-L-19-option
optional,26考研英语一考试大纲-118-L-20-optional
or,26考研英语一考试大纲-118-L-21-or
oral,26考研英语一考试大纲-118-L-22-oral
orange,26考研英语一考试大纲-118-L-23-orange
orbit,26考研英语一考试大纲-118-R-1-orbit
orchard,26考研英语一考试大纲-118-R-2-orchard
orchestra,26考研英语一考试大纲-118-R-3-orchestra
order,26考研英语一考试大纲-118-R-4-order
orderly,26考研英语一考试大纲-118-R-5-orderly
ordinary,26考研英语一考试大纲-118-R-6-ordinary
ore,26考研英语一考试大纲-118-R-7-ore
organ,26考研英语一考试大纲-118-R-8-organ
organic,26考研英语一考试大纲-118-R-9-organic
organisation,26考研英语一考试大纲-118-R-10-organisation / -zation
organise,26考研英语一考试大纲-118-R-11-organise / -ize
organism,26考研英语一考试大纲-118-R-12-organism
orient,26考研英语一考试大纲-118-R-13-orient
oriental,26考研英语一考试大纲-118-R-14-oriental
orientation,26考研英语一考试大纲-118-R-15-orientation
origin,26考研英语一考试大纲-118-R-16-origin
original,26考研英语一考试大纲-118-R-17-original
originate,26考研英语一考试大纲-118-R-18-originate
ornament,26考研英语一考试大纲-118-R-19-ornament
orphan,26考研英语一考试大纲-118-R-20-orphan
orthodox,26考研英语一考试大纲-118-R-21-orthodox
other,26考研英语一考试大纲-118-R-22-other
otherwise,26考研英语一考试大纲-118-R-23-otherwise
ought to,26考研英语一考试大纲-119-L-1-ought to
ounce,26考研英语一考试大纲-119-L-2-ounce
our,26考研英语一考试大纲-119-L-3-our
ours,26考研英语一考试大纲-119-L-4-ours
ourselves,26考研英语一考试大纲-119-L-5-ourselves
out,26考研英语一考试大纲-119-L-6-out
outbreak,26考研英语一考试大纲-119-L-7-outbreak
outcome,26考研英语一考试大纲-119-L-8-outcome
outdoor,26考研英语一考试大纲-119-L-9-outdoor
outer,26考研英语一考试大纲-119-L-10-outer
outfit,26考研英语一考试大纲-119-L-11-outfit
outing,26考研英语一考试大纲-119-L-12-outing
outlet,26考研英语一考试大纲-119-L-13-outlet
outline,26考研英语一考试大纲-119-L-14-outline
outlook,26考研英语一考试大纲-119-L-15-outlook
output,26考研英语一考试大纲-119-L-16-output
outrage,26考研英语一考试大纲-119-L-17-outrage
outset,26考研英语一考试大纲-119-L-18-outset
outside,26考研英语一考试大纲-119-L-19-outside
outskirts,26考研英语一考试大纲-119-L-20-outskirts
outstanding,26考研英语一考试大纲-119-L-21-outstanding
outward,26考研英语一考试大纲-119-L-22-outward
oval,26考研英语一考试大纲-119-L-23-oval
oven,26考研英语一考试大纲-119-R-1-oven
over,26考研英语一考试大纲-119-R-2-over
overall,26考研英语一考试大纲-119-R-3-overall
overcoat,26考研英语一考试大纲-119-R-4-overcoat
overcome,26考研英语一考试大纲-119-R-5-overcome
overflow,26考研英语一考试大纲-119-R-6-overflow
overhaul,26考研英语一考试大纲-119-R-7-overhaul
overhead,26考研英语一考试大纲-119-R-8-overhead
overhear,26考研英语一考试大纲-119-R-9-overhear
overlap,26考研英语一考试大纲-119-R-10-overlap
overlook,26考研英语一考试大纲-119-R-11-overlook
overnight,26考研英语一考试大纲-119-R-12-overnight
overseas,26考研英语一考试大纲-119-R-13-overseas
overt,26考研英语一考试大纲-119-R-14-overt
overtake,26考研英语一考试大纲-119-R-15-overtake
overthrow,26考研英语一考试大纲-119-R-16-overthrow
overtime,26考研英语一考试大纲-119-R-17-overtime
overturn,26考研英语一考试大纲-119-R-18-overturn
overwhelm,26考研英语一考试大纲-119-R-19-overwhelm
owe,26考研英语一考试大纲-119-R-20-owe
owing to,26考研英语一考试大纲-119-R-21-owing to
owl,26考研英语一考试大纲-119-R-22-owl
own,26考研英语一考试大纲-119-R-23-own
owner,26考研英语一考试大纲-120-L-1-owner
ownership,26考研英语一考试大纲-120-L-2-ownership
OX,26考研英语一考试大纲-120-L-3-OX
oxide,26考研英语一考试大纲-120-L-4-oxide
oxygen,26考研英语一考试大纲-120-L-5-oxygen
ozone,26考研英语一考试大纲-120-L-6-ozone
pace,26考研英语一考试大纲-120-L-7-pace
pack,26考研英语一考试大纲-120-L-8-pack
package,26考研英语一考试大纲-120-L-9-package
packet,26考研英语一考试大纲-120-L-10-packet
pact,26考研英语一考试大纲-120-L-11-pact
pad,26考研英语一考试大纲-120-L-12-pad
paddle,26考研英语一考试大纲-120-L-13-paddle
page,26考研英语一考试大纲-120-L-14-page
pain,26考研英语一考试大纲-120-L-15-pain
painful,26考研英语一考试大纲-120-L-16-painful
paint,26考研英语一考试大纲-120-L-17-paint
painter,26考研英语一考试大纲-120-L-18-painter
painting,26考研英语一考试大纲-120-L-19-painting
pair,26考研英语一考试大纲-120-L-20-pair
palace,26考研英语一考试大纲-120-L-21-palace
pale,26考研英语一考试大纲-120-L-22-pale
palm,26考研英语一考试大纲-120-L-23-palm
pamphlet,26考研英语一考试大纲-120-R-1-pamphlet
pan,26考研英语一考试大纲-120-R-2-pan
panda,26考研英语一考试大纲-120-R-3-panda
panel,26考研英语一考试大纲-120-R-4-panel
panic,26考研英语一考试大纲-120-R-5-panic
panorama,26考研英语一考试大纲-120-R-6-panorama
pant,26考研英语一考试大纲-120-R-7-pant
pants,26考研英语一考试大纲-120-R-8-pants
paper,26考研英语一考试大纲-120-R-9-paper
paperback,26考研英语一考试大纲-120-R-10-paperback
parachute,26考研英语一考试大纲-120-R-11-parachute
parade,26考研英语一考试大纲-120-R-12-parade
paradigm,26考研英语一考试大纲-120-R-13-paradigm
paradise,26考研英语一考试大纲-120-R-14-paradise
